file	beg	end	text	speaker	section
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	0.184	4.022	Stolichnaya, Courvoisier, cream de menthe+	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	4.741	7.566	My mother drank less than my father	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	8.557	10.719	We ate because we ate well	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	11.373	17.063	I saw the Ice Capades, the Harlem Globetrotters, Cassius Clay fight Sonny Liston	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	17.464	31.235	The Beatles at the Deauville, Bob Dylan, Jimi Hendrix, the Dave Clark Five, Sonny and Cher, the Rolling Stones, The Fleetwoods, The Diamonds, The Temptations, Little Anthony and the Imperials	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	31.698	45.489	I had a microscope, chemistry set, rock collection, shell collection, stamp collection, blacklight, incense burner, model of a Spanish galleon, replica of a Bowie knife # I'm sorry.	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	45.829	49.8	I drove a Country Squire Wagon, Grand Prix,	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	50.211	51.506	((Fiat)) Spider,	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	52.273	53.318	my br- # {laugh}	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	53.685	56.67	{laugh} I'm enjoying it. I'm getting into it. {laugh}	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	57.045	60.475	My= brother= my br- {laugh} I like it.	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	62.215	63.34	Let's get that on tape	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	63.735	64.302	It is.	Unknown1	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	64.102	66.704	My brother drove an Austin {laugh} Healy Convertible	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	67.071	71.973	I had a leather jacket, play clothes, school clothes, dress clothes	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	72.325	103.883	My father wore silk ties, silk suits, Italian shoes. Mother wore French fashions, mink stoles, strings of pearls when she went out with dad to the Embers. Chez this, chez that other places I was too young to still remember. We had wine cabinets, china cabinets, dressing rooms, Florida room, dining room, ironing room, closets, closets, closets	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	104.308	105.537	And for all that	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	106.016	109.153	we were still very middle class	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	111.823	112.278	{NSV}	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	113.379	113.93	{laugh}	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	114.831	117.249	Mike if you want water, ((there's one here.))	Unknown1	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	117.181	118.139	Alright, okay.	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	118.84	119.845	I like the ((items.))	Unknown2	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	119.921	120.871	Yeah, I like it.	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	120.228	121.314	(({laugh}))	Unknown2	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	123.224	124.749	I just wasn't sure if you could hear	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	124.774	125.843	Yeah, yeah.	Unknown2	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	128.882	129.823	So I moved.	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	131.159	132.364	I moved from	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	132.963	134.224	Florida to=	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	135.178	140.036	to Pacifica and uh= uh started a tropical plant nursery with my brother and	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	140.446	142.146	my ex wife and we had uh	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	142.481	143.814	grew bromeliads and=	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	144.288	145.222	and then= um	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	146.419	147.097	then I went	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	147.712	149.045	back to	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	149.797	154.636	((well)) I was # you know, I was taking care of Philip Whalen. I don't know if you know # do you know Ph- # all know Philip Whalen,	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	155.075	157.238	poet. And I ((was)) took care of him and #	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	157.701	158.331	until he #	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	158.708	160.488	just before he died and then	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	160.983	163.393	my mother got sick and I went= to=	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	164.173	165.426	went to Florida	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	165.902	168.879	((Then)) she died and I stayed in Florida for	Subject	
Rothenberg-Michael_02_Complete-Reading_Pog-and-Chax-press_Tuscon-Arizona_10-8-07	169.621	171.937	a couple y- years and then=	Subject	
