file	beg	end	text	speaker	section
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	0.18	1.558	Time most of all	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	2.119	9.204	The first funeral tells us this in long hair and soft bodies folding, one over another	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	9.566	12.641	Imagined rain in an unstilled grief	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	13.382	21.857	Everywhere in the house garden beyond it, there is measured time and space and a calm in the cool stone	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	22.386	23.529	Cool lovers	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	24.07	34.331	I too move my naked and immense hands and feet through the old, high wooden rooms and then out into trees filtering summer sun onto other forms,	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	35.074	42.954	other statues outdoors, and rest my long arm as in the kiss on a slab of the unworked stone	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	43.738	47.526	There is a raw desire in the cool but sunny day	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	48.182	52.24	Thus I find my way back into stone, its certainty	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	52.942	59.992	The garden behind the house, its light and shadows on statues bring memory out with them into the brighter	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	60.387	61.343	open air	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	61.906	67.758	In the museum itself, a woman sits sketching a woman lying along her stone bed	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	68.242	74.592	On a bench in the bright sunlight, a woman lies beside the figure of another, reclining like a cat	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	75.136	77.74	Stretches and sleeps again in the sun	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	78.273	84.947	They both look equally alive. One asleep in flesh, the other eyes closed, awake in stone	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	95.355	98.0	I'm going to read a few new things	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	99.219	99.801	which	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	100.272	104.942	you may n- # may or not notice, but they're= they're sort of different to ((it,)) because they're	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	105.97	110.063	((oh, I'll say)) eighty six, where are we now? This is two thousand ten, so that's uh	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	110.651	112.584	s- (({breath})) sixteen years, right.	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	112.721	113.871	((Twenty four years.))	Unknown1	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	113.725	116.011	Huh? Twenty four. Thanks. Yeah, yeah.	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	119.428	123.168	It was a # there was a uh # anybody any- anybody listen to Car Talk?	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	123.904	132.166	Yeah, so uh they w- # they told this joke about somebody online and it # you know it's= it's at the uh supermarket and it's like ten items or less	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	132.678	135.296	And the person has all these items, you know	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	135.725	140.829	that he's unloading onto the conveyor belt and uh the cashier says to him, You know	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	141.2	148.009	either you're from ~MIT which means you can't read or you're from Harvard which means you can't count. So {laugh} #	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	149.12	149.979	So you're from Harvard.	Unknown1	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	149.937	151.191	uh Yeah, well	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	153.289	154.84	not from Harvard, but anyway, yeah	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	155.832	157.895	Alright, let me start with uh	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	158.671	163.713	my newest piece and= and kind of work backwards. It's= it's a great way to see if a poem works is to read it	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	164.172	166.201	aloud to= to people. So	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	166.659	180.31	uh now I have to again give you some backstory here. uh There was # there's a film that came out uh in New York. i- It= it was # appeared uh at a couple of theaters and it had a short run um a few months ago	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	180.964	183.055	uh called An Unfinished Film	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	184.093	184.397	{lipsmack}	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	184.667	193.594	And uh the occasion of the film was that some footage from the Warsaw Ghetto was unearthed no one knew about	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	194.524	198.693	And= uh and I f- # I'm forgetting the name of this director,	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	199.552	201.449	utterly brilliant director. She	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	201.996	207.378	took this footage and put together this amazing film with voiceover and so on	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	208.071	215.668	uh And so this is a poem about watching that film. Now let me just tell you if you don't know about the film, it's not like um	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	216.27	220.557	{lipsmack} it's not like the= the um film footage of uh Theresienstadt+	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	221.319	226.342	and uh maybe some people don't know what Theresienstadt+ was, but during World War Two	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	226.779	227.887	the Germans	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	228.696	229.977	created a	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	230.669	235.693	er a= f- a fake or a mock u- uh not # well, no- # a= a fake uh	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	236.15	237.334	concentration camp	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	237.895	238.982	and they	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	239.624	250.588	they filmed everybody there and the people looked well fed and they were doing interesting things and they were happy. These= these were the Jews who had been brought from o- # elsewhere in Europe and placed there	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	251.02	254.185	and it was you know it was kind of like a propaganda thing, you know	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	254.807	258.634	um Well, An Unfinished Film, the person who	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	259.077	261.016	devised this= this film	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	261.585	279.448	um had a ver- # had something very different in mind because rather than just have it # well, I mean I think initially they wanted it # the Germans wanted it to be for publicity but they kind of went a little too far or they really got too involved because it's clear from= the= from the found footage #	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	279.832	286.697	and by the way there's like a second camera and there may have even in # at certain points been a third camera, so like the second camera will	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	287.646	289.924	show the first cameraman filming	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	290.353	297.568	the inhabitants of the ghetto who are being made to act in= certain= sc- in certain scenes that have been ((uh)) orchestrated	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	298.108	298.392	{lipsmack}	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	298.727	303.906	uh and= uh and in fact, one of the cameramen was found and was interviewed for the film	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	304.544	312.654	(({lipsmack})) And there are people who survived the Warsaw Ghetto who are also # they- they're filmed watching the footage and then making comments about it	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	313.285	314.13	and uh	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	315.387	320.104	{lipsmack} we- well so= so= so the scenes are # and this is like early in the Warsaw Ghetto	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	320.581	354.84	so there are people who have ((uh)) been brought there from all over, you know. And some of these people have more money than= than others and you know. So I mean you see p- # you see bodies lying in the street. It's not that the Germans are not trying to show that, but what they decided to do was to show that and then show the way people reacted to that kind of thing. So they'll have people # they'll= they'll do twenty takes of people who are sort of well dressed and also poor people walking around a body that's lying on the sidewalk. Or a bakery and there's a couple of things in the window, and they'll show the=	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	355.208	360.013	the really raggedy people looking at # looking through the window, and then they= they parade	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	360.442	361.737	the well shod	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	362.171	367.448	Jews in you know as if they're going to buy something, and they do tha- # you know you see one take after another	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	367.787	377.148	so w- # I think what happen- # you know, the surmisal is that somebody eventually realized that uh this film was= was a little too revealing	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	377.542	379.564	and it does say something about	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	380.527	386.449	{lipsmack} uh what you know a s- # a # uh perhaps a need to shame people rather than just uh you know	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	387.038	388.153	kill them, you know	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	388.837	391.316	So anyway this= is= this is my uh	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	392.935	394.514	poem about that film	Subject	
Kimmelman-Burt_Complete-reading_KWH-UPenn_10-26-2010	394.887	400.891	and uh it # I don't know if anybody knows the poetry of Hugh Seidman but he writes these very terse	Subject	
