file	beg	end	text	speaker	section
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	0.4	4.676	A youthful beauty in a ruffled blouse, writes Sarah McPhee	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	5.18	10.954	Constanza was about twenty four in Rome with her talented husband Matteo from Lucca	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	11.337	16.248	So he could work with Gianlorenzo in Saint Peter's on Mathilda's Tomb	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	17.391	20.892	A fierce and sensual woman in the grip of passion	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	21.3	27.933	Wittkower’s idea of what it meant seems more than a little overly presumptuous looking now at the photograph	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	28.39	41.817	striking instead as if astonishment unselfconsciously glancing at. Redoubling itself is what one sees, or else Bernini had just said, Look over there or, Quick look at me and hold it	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	43.219	44.761	un poco busto	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	45.31	48.814	clothed in a chemise with ribbon open at the front	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	49.197	57.963	Her large eyes focused on a distant+ point parted face in a tousled crown coiled braid at the back	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	59.57	64.561	Stern by nature steady in his work passionate in his wrath	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	65.47	84.723	Gianlorenzo kept the image for himself a year or more after pausing at dawn on his way out of town he saw Costanza in her doorway with his younger brother Luigi whom he chased down, broke his leg or a couple of ribs and rampaging back home	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	85.095	92.473	ordered a servant under the pretext of bringing two flasks of wine as gifts to go with a razor	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	93.426	95.85	and slash Costanza's face	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	96.26	97.419	which isn't shown	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	97.864	101.135	and not much else about that morning is recorded.	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	107.681	109.884	This is called uh Poetry and Sleep	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	112.167	112.713	{NSV}	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	113.362	116.538	All this, none of that it matters here	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	117.279	119.627	dear illusory remains	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	120.742	122.799	We remember not what's allowed	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	123.297	124.668	but simply given	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	125.292	129.151	antiseptic disputes over pure clove of youth	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	133.752	134.784	Exogeny	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	135.702	138.809	is when the swimming pool casts its poetry	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	139.24	140.642	from the side of your mouth	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	141.622	145.269	Blue yacht rhythms pop at the flickering bauble	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	145.645	147.987	on the wrist of personable divinity	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	148.869	152.788	You guessed the flavor made the rounds, now actively,	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	153.134	154.22	now not at all	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	155.079	158.906	Whoever lies down by that edge has the fever	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	165.561	166.641	Lady ((Aire))	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	168.338	175.662	the meaning of guitar practice slips between pine needles, a bird that thin to the tune of Start Me Up	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	177.069	181.044	rubrics of screen porch and firefly embolden the effort	Subject	
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	181.809	183.617	All words are prophetic	Subject	
