file	beg	end	text	speaker
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	0.255	0.605	There	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	0.905	1.125	is	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	1.125	1.405	like	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	2.685	3.245	softness	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	3.245	3.445	of	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	3.445	4.005	delicacy	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	4.925	5.145	and	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	5.285	5.505	um	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	6.915	7.265	quite	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	7.355	7.705	quite	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	8.105	8.425	questioning	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	8.425	8.745	inquiry	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	8.775	9.385	listeners	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	9.385	9.665	about	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	9.665	9.865	him	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	10.455	10.745	that	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	10.905	11.065	resulted	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	11.065	11.265	in	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	11.265	11.425	that	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	11.425	11.625	little	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	11.625	11.825	high	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	12.105	12.345	ling	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	12.345	12.585	voice	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	12.585	12.865	that	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	12.865	13.105	some	0
Ginsberg-Allen_Complete-Reading_WCW-Lecture_3-17-88	13.105	13.265	people	0
