file	beg	end	text	speaker
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	0.0	0.75	Conclusions	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	0.75	1.32	presented	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	1.62	1.89	seem	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	1.89	2.61	preposterous	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	2.61	2.85	so	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	2.855	3.045	that	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	3.045	3.205	the	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	3.42	3.6	so	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	3.6	3.75	I	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	3.755	4.005	Luckily	1
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	4.365	4.365	<laugh>	1
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	4.405	4.485	what	1
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	4.485	4.565	I	1
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	4.57	4.62	See	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	4.62	4.77	of	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	4.77	4.89	is	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	4.98	5.31	under	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	5.88	6.3	beneath	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	6.36	6.57	this	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	6.57	6.75	there	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	6.75	7.14	seems	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	7.14	7.26	to	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	7.26	7.41	be	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	7.41	7.8	such	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	7.8	7.95	a	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	7.95	8.34	period	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	8.34	8.46	of	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	8.46	9.06	Emily's	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	9.63	9.81	in	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	9.81	10.02	which	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	10.02	10.11	she	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	10.11	10.68	emerges	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	10.77	11.07	even	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	11.07	11.64	freer	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	11.73	12.06	and	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	12.06	12.15	the	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	12.15	12.39	terms	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	12.39	12.66	<inaudible>	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	13.05	13.38	whereas	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	13.38	13.65	people	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	13.65	13.71	who	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	13.71	14.01	didn't	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	14.01	14.28	go	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	14.28	14.43	through	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	14.43	14.67	that	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	14.67	15.0	period	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	15.9	16.17	uh	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	16.38	16.53	I'm	0
Duncan-Robert_Complete-Recording_On-Dickinson_New-College_6-30-81	16.53	16.74	thinking	0
