file	beg	end	text	speaker
Wisher-Yolanda_Complete-Recording_8-4-16	0.51	0.9	Cross	0
Wisher-Yolanda_Complete-Recording_8-4-16	0.9	1.47	Ludlow	0
Wisher-Yolanda_Complete-Recording_8-4-16	1.92	2.28	passed	0
Wisher-Yolanda_Complete-Recording_8-4-16	2.28	2.37	the	0
Wisher-Yolanda_Complete-Recording_8-4-16	2.37	2.88	mailbox	0
Wisher-Yolanda_Complete-Recording_8-4-16	2.88	3.0	on	0
Wisher-Yolanda_Complete-Recording_8-4-16	3.0	3.06	the	0
Wisher-Yolanda_Complete-Recording_8-4-16	3.06	3.57	corner	0
Wisher-Yolanda_Complete-Recording_8-4-16	4.2	4.62	Risqué	0
Wisher-Yolanda_Complete-Recording_8-4-16	4.62	5.1	video	0
Wisher-Yolanda_Complete-Recording_8-4-16	5.1	5.52	Dino's	0
Wisher-Yolanda_Complete-Recording_8-4-16	5.52	6.0	Pizza	0
Wisher-Yolanda_Complete-Recording_8-4-16	6.0	6.18	and	0
Wisher-Yolanda_Complete-Recording_8-4-16	6.18	6.27	the	0
Wisher-Yolanda_Complete-Recording_8-4-16	6.27	6.69	emerald	0
Wisher-Yolanda_Complete-Recording_8-4-16	6.69	7.47	laundromat	0
Wisher-Yolanda_Complete-Recording_8-4-16	8.34	8.46	The	0
Wisher-Yolanda_Complete-Recording_8-4-16	8.46	8.73	fruit	0
Wisher-Yolanda_Complete-Recording_8-4-16	8.73	9.09	trucks	0
Wisher-Yolanda_Complete-Recording_8-4-16	9.09	9.39	tucked	0
Wisher-Yolanda_Complete-Recording_8-4-16	9.39	9.63	into	0
Wisher-Yolanda_Complete-Recording_8-4-16	9.63	10.14	44th	0
Wisher-Yolanda_Complete-Recording_8-4-16	10.14	10.44	Street	0
Wisher-Yolanda_Complete-Recording_8-4-16	10.44	10.59	On	0
Wisher-Yolanda_Complete-Recording_8-4-16	10.59	10.65	the	0
Wisher-Yolanda_Complete-Recording_8-4-16	10.65	11.13	left	0
Wisher-Yolanda_Complete-Recording_8-4-16	11.88	12.24	house	0
Wisher-Yolanda_Complete-Recording_8-4-16	12.24	12.51	eyes	0
Wisher-Yolanda_Complete-Recording_8-4-16	12.51	12.75	shut	0
Wisher-Yolanda_Complete-Recording_8-4-16	12.75	12.9	with	0
Wisher-Yolanda_Complete-Recording_8-4-16	12.9	13.5	boards	0
Wisher-Yolanda_Complete-Recording_8-4-16	13.89	14.31	fringes	0
Wisher-Yolanda_Complete-Recording_8-4-16	14.31	14.4	of	0
Wisher-Yolanda_Complete-Recording_8-4-16	14.4	15.0	children	0
Wisher-Yolanda_Complete-Recording_8-4-16	16.86	17.16	Once	0
Wisher-Yolanda_Complete-Recording_8-4-16	17.16	17.28	we	0
Wisher-Yolanda_Complete-Recording_8-4-16	17.28	17.4	went	0
Wisher-Yolanda_Complete-Recording_8-4-16	17.4	17.67	into	0
Wisher-Yolanda_Complete-Recording_8-4-16	17.67	17.7	a	0
Wisher-Yolanda_Complete-Recording_8-4-16	17.7	18.06	store	0
Wisher-Yolanda_Complete-Recording_8-4-16	18.06	18.36	sunk	0
Wisher-Yolanda_Complete-Recording_8-4-16	18.36	18.57	into	0
Wisher-Yolanda_Complete-Recording_8-4-16	18.57	18.69	the	0
Wisher-Yolanda_Complete-Recording_8-4-16	18.69	19.14	street	0
Wisher-Yolanda_Complete-Recording_8-4-16	19.53	19.89	owned	0
Wisher-Yolanda_Complete-Recording_8-4-16	19.89	20.07	by	0
Wisher-Yolanda_Complete-Recording_8-4-16	20.07	20.13	a	0
