file	beg	end	text	speaker
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	0.24	0.36	The	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	0.36	0.81	desert	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	0.81	1.14	brush	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	1.14	1.32	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	1.32	1.74	burning	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	1.74	1.89	the	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	1.89	2.43	cocoon	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	2.43	2.61	of	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	2.61	3.06	hammock	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	3.06	3.21	or	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	3.21	3.66	sack	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	3.9	4.11	which	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	4.11	4.26	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	4.26	4.38	the	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	4.38	4.68	hennaed	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	4.68	4.95	man	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	4.95	5.07	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	5.07	5.43	carried	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	5.43	5.55	by	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	5.55	5.67	the	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	5.67	6.21	boys	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	6.48	6.69	They're	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	6.69	7.08	carrying	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	7.08	7.2	the	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	7.2	7.62	wrapped	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	7.62	8.13	cocoon	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	8.13	8.34	on	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	8.34	8.94	poles	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	9.12	9.27	The	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	9.27	9.57	earth	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	9.57	9.96	before	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	9.96	10.2	them	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	10.2	10.38	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	10.38	10.92	cracked	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	11.25	11.55	but	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	11.55	11.97	above	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	11.97	12.27	it	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	12.39	12.63	it	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	12.63	12.87	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	12.87	13.44	lined	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	13.44	13.86	covered	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	13.86	14.01	by	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	14.01	14.13	the	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	14.13	14.43	heavy	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	14.43	14.97	sky	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	14.97	15.18	They	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	15.18	15.63	trot	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	15.63	15.9	on	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	15.9	16.11	its	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	16.11	16.86	sticks	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	17.1	17.34	It	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	17.34	17.76	isn't	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	17.82	18.21	being	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	18.33	18.63	dead	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	19.02	19.17	The	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	19.17	19.47	only	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	19.47	20.16	paradise	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	20.16	20.25	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	20.25	20.52	not	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	20.52	20.82	being	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	20.82	21.27	dead	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	21.48	21.63	The	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	21.63	22.02	hennaed	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	22.02	22.32	man	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	22.32	22.56	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	22.56	22.74	but	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	22.74	22.83	the	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	22.83	23.22	boys	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	23.22	23.61	aren't	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	23.85	24.12	from	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	24.12	24.42	above	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	24.42	24.51	the	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	24.51	24.96	lines	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	24.96	25.08	and	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	25.08	25.44	ridges	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	25.44	25.53	of	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	25.53	25.65	the	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	25.65	26.01	brown	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	26.01	26.46	desert	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	26.61	26.85	When	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	26.85	27.03	one	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	27.03	27.21	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	27.21	27.81	flying	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	28.11	28.44	only	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	28.44	28.65	when	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	28.65	28.83	one	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	28.83	28.98	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	28.98	29.46	flying	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	29.91	30.09	it	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	30.09	30.24	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	30.24	30.33	a	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	30.33	30.84	waste	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	30.84	31.35	area	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	31.5	31.68	and	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	31.68	31.83	in	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	31.83	32.1	one's	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	32.1	32.46	heart	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	32.46	32.64	as	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	32.64	32.88	which	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	32.88	33.03	an	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	33.03	33.51	organ	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	33.51	33.96	pumping	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	33.96	34.35	blood	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	34.35	34.53	it	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	34.53	34.68	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	34.68	35.52	illuminated	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	35.88	36.0	a	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	36.0	36.45	barren	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	36.48	36.93	desert	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	36.93	37.11	with	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	37.11	37.56	tracks	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	37.56	37.77	on	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	37.77	37.89	it	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	37.89	37.95	A	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	37.95	38.37	track	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	38.37	38.67	leading	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	38.67	38.79	to	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	38.79	38.88	a	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	38.88	39.39	vast	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	39.39	39.78	lake	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	39.96	40.17	which	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	40.17	40.29	is	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	40.29	40.35	a	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	40.35	40.77	pale	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	40.77	41.16	blue	0
Scalapino-Leslie_Complete-Reading_Buffalo_3-6-91	41.16	41.37	from	0
